    #T:              iterazioni:              accettazione_<H>:              mu:              sigma:              E_final:              ERROR:
7.882869e-02             9                    4.850347e-01            2.655103e-01         9.308348e-01        -2.503318e-01          3.083225e-03
7.882869e-02            10                    4.850347e-01            2.655103e-01         9.308348e-01        -2.503318e-01          3.083225e-03
7.827803e-02             0                    4.850347e-01            2.655103e-01         9.308348e-01        -2.503318e-01          3.083225e-03
7.827803e-02             1                    4.850347e-01            2.655103e-01         9.308348e-01        -2.503318e-01          3.083225e-03
7.827803e-02             2                    4.896064e-01            3.428845e-01         9.138258e-01        -2.542656e-01          3.169994e-03
7.827803e-02             3                    5.074406e-01            7.850982e-01         7.794282e-01        -3.162202e-01          4.312989e-03
7.827803e-02             4                    5.074406e-01            7.850982e-01         7.794282e-01        -3.162202e-01          4.312989e-03
7.827803e-02             5                    5.074406e-01            7.850982e-01         7.794282e-01        -3.162202e-01          4.312989e-03
7.827803e-02             6                    5.074406e-01            7.850982e-01         7.794282e-01        -3.162202e-01          4.312989e-03
7.827803e-02             7                    5.074406e-01            7.850982e-01         7.794282e-01        -3.162202e-01          4.312989e-03
7.827803e-02             8                    5.074406e-01            7.850982e-01         7.794282e-01        -3.162202e-01          4.312989e-03
7.827803e-02             9                    5.074406e-01            7.850982e-01         7.794282e-01        -3.162202e-01          4.312989e-03
7.827803e-02            10                    5.074406e-01            7.850982e-01         7.794282e-01        -3.162202e-01          4.312989e-03
7.773121e-02             0                    5.074406e-01            7.850982e-01         7.794282e-01        -3.162202e-01          4.312989e-03
7.773121e-02             1                    5.074406e-01            7.850982e-01         7.794282e-01        -3.162202e-01          4.312989e-03
7.773121e-02             2                    5.074406e-01            7.850982e-01         7.794282e-01        -3.162202e-01          4.312989e-03
7.773121e-02             3                    4.905149e-01            6.005645e-01         9.308317e-01        -2.300072e-01          5.856208e-03
7.773121e-02             4                    4.905149e-01            6.005645e-01         9.308317e-01        -2.300072e-01          5.856208e-03
7.773121e-02             5                    4.905149e-01            6.005645e-01         9.308317e-01        -2.300072e-01          5.856208e-03
7.773121e-02             6                    4.905149e-01            6.005645e-01         9.308317e-01        -2.300072e-01          5.856208e-03
7.773121e-02             7                    4.905149e-01            6.005645e-01         9.308317e-01        -2.300072e-01          5.856208e-03
7.773121e-02             8                    4.905149e-01            6.005645e-01         9.308317e-01        -2.300072e-01          5.856208e-03
7.773121e-02             9                    4.905149e-01            6.005645e-01         9.308317e-01        -2.300072e-01          5.856208e-03
7.773121e-02            10                    4.905149e-01            6.005645e-01         9.308317e-01        -2.300072e-01          5.856208e-03
7.718822e-02             0                    4.905149e-01            6.005645e-01         9.308317e-01        -2.300072e-01          5.856208e-03
7.718822e-02             1                    4.900198e-01            4.172314e-01         9.550135e-01        -2.523381e-01          4.321768e-03
7.718822e-02             2                    4.900198e-01            4.172314e-01         9.550135e-01        -2.523381e-01          4.321768e-03
7.718822e-02             3                    4.900198e-01            4.172314e-01         9.550135e-01        -2.523381e-01          4.321768e-03
7.718822e-02             4                    4.900198e-01            4.172314e-01         9.550135e-01        -2.523381e-01          4.321768e-03
7.718822e-02             5                    4.900198e-01            4.172314e-01         9.550135e-01        -2.523381e-01          4.321768e-03
7.718822e-02             6                    4.900198e-01            4.172314e-01         9.550135e-01        -2.523381e-01          4.321768e-03
7.718822e-02             7                    4.900198e-01            4.172314e-01         9.550135e-01        -2.523381e-01          4.321768e-03
7.718822e-02             8                    4.900198e-01            4.172314e-01         9.550135e-01        -2.523381e-01          4.321768e-03
7.718822e-02             9                    4.913663e-01            3.389476e-01         6.097322e-01         5.136877e-02          3.165473e-03
7.718822e-02            10                    4.913663e-01            3.389476e-01         6.097322e-01         5.136877e-02          3.165473e-03
7.664902e-02             0                    4.913663e-01            3.389476e-01         6.097322e-01         5.136877e-02          3.165473e-03
7.664902e-02             1                    4.993985e-01            7.890993e-01         6.340327e-01        -4.406589e-01          1.252234e-03
7.664902e-02             2                    4.993985e-01            7.890993e-01         6.340327e-01        -4.406589e-01          1.252234e-03
7.664902e-02             3                    4.993985e-01            7.890993e-01         6.340327e-01        -4.406589e-01          1.252234e-03
7.664902e-02             4                    4.993985e-01            7.890993e-01         6.340327e-01        -4.406589e-01          1.252234e-03
7.664902e-02             5                    4.993985e-01            7.890993e-01         6.340327e-01        -4.406589e-01          1.252234e-03
7.664902e-02             6                    4.960322e-01            3.881264e-01         9.017349e-01        -2.544513e-01          3.346690e-03
